Dia da semana;Data;Hora;Umidade solo;Umidade Ambiente;Temperatura;Volume �gua (L)
Quinta;28/09/2023;13:50;62;58;25,5;0
Quinta;28/09/2023;14:01;62;57;25,5;0
Quinta;28/09/2023;14:11;62;56;25,5;0
Quinta;28/09/2023;14:21;62;56;25,5;0
Quinta;28/09/2023;14:31;62;55;25,5;0
Quinta;28/09/2023;14:41;62;54;25,5;0
Quinta;28/09/2023;14:51;63;54;25,5;0
Quinta;28/09/2023;15:01;63;54;25,4;0
Quinta;28/09/2023;15:11;63;53;25,4;0
Quinta;28/09/2023;15:21;63;53;25,4;0
Quinta;28/09/2023;15:31;64;53;25,4;0
Quinta;28/09/2023;15:41;63;52;25,3;0
Quinta;28/09/2023;15:51;64;52;25,3;0
Quinta;28/09/2023;16:01;65;52;25,3;0
Quinta;28/09/2023;16:11;64;51;25,2;0
Quinta;28/09/2023;16:21;64;51;25,2;0
Quinta;28/09/2023;16:31;65;51;25,2;0
Quinta;28/09/2023;16:41;64;51;25,2;0
Quinta;28/09/2023;16:51;64;50;25,1;0
Quinta;28/09/2023;17:01;64;50;25,1;0
Quinta;28/09/2023;17:11;64;50;25,1;0
Quinta;28/09/2023;17:21;66;50;25;0
Quinta;28/09/2023;17:31;64;54;25,2;0
Quinta;28/09/2023;17:41;65;54;25,2;0
Quinta;28/09/2023;17:51;65;51;25,3;0
Quinta;28/09/2023;18:01;64;51;25,2;0
Quinta;28/09/2023;18:11;64;49;25,2;0
Quinta;28/09/2023;18:21;64;54;25,3;0
Quinta;28/09/2023;18:31;64;53;25,3;0
Quinta;28/09/2023;18:41;64;51;25,3;0
Quinta;28/09/2023;18:51;64;51;25,2;0
Quinta;28/09/2023;19:01;64;53;25,3;0
Quinta;28/09/2023;19:11;64;51;25,2;0
Quinta;28/09/2023;19:21;64;53;25,3;0
Quinta;28/09/2023;19:31;63;51;25,2;0
Quinta;28/09/2023;19:41;64;54;25,3;0
Quinta;28/09/2023;19:51;64;51;25,1;0
Quinta;28/09/2023;20:01;64;53;25,3;0
Quinta;28/09/2023;20:11;64;50;25,1;0
Quinta;28/09/2023;20:22;64;53;25,2;0
Quinta;28/09/2023;20:32;64;50;25;0
Quinta;28/09/2023;20:42;62;53;25,2;0
Quinta;28/09/2023;20:52;64;50;25;0
Quinta;28/09/2023;21:02;64;53;25,2;0
Quinta;28/09/2023;21:12;64;51;24,9;0
Quinta;28/09/2023;21:22;64;53;25,1;0
Quinta;28/09/2023;21:32;64;51;25;0
Quinta;28/09/2023;21:42;64;52;25,1;0
Quinta;28/09/2023;21:52;64;54;25,1;0
Quinta;28/09/2023;22:02;64;52;25;0
Quinta;28/09/2023;22:12;64;54;25,1;0
Quinta;28/09/2023;22:22;64;51;24,9;0
Quinta;28/09/2023;22:32;64;54;25;0
Quinta;28/09/2023;22:42;64;51;24,9;0
Quinta;28/09/2023;22:52;64;53;25;0
Quinta;28/09/2023;23:02;64;50;24,7;0
Quinta;28/09/2023;23:12;64;53;25;0
Quinta;28/09/2023;23:22;64;50;24,7;0
Quinta;28/09/2023;23:32;64;52;24,9;0
Quinta;28/09/2023;23:42;64;54;24,9;0
Quinta;28/09/2023;23:52;64;51;24,8;0
Sexta;29/09/2023;00:02;64;54;24,9;0
Sexta;29/09/2023;00:12;64;50;24,4;0
Sexta;29/09/2023;00:22;64;51;24,1;0
Sexta;29/09/2023;00:32;64;51;24,1;0
Sexta;29/09/2023;00:42;64;51;24,1;0
Sexta;29/09/2023;00:52;64;51;24;0
Sexta;29/09/2023;01:02;64;51;24;0
Sexta;29/09/2023;01:12;64;51;24;0
Sexta;29/09/2023;01:22;64;51;23,9;0
Sexta;29/09/2023;01:32;64;52;23,9;0
Sexta;29/09/2023;01:42;64;52;23,9;0
Sexta;29/09/2023;01:52;64;52;23,8;0
Sexta;29/09/2023;02:02;64;52;23,8;0
Sexta;29/09/2023;02:13;64;52;23,8;0
Sexta;29/09/2023;02:23;64;52;23,8;0
Sexta;29/09/2023;02:33;64;52;23,8;0
Sexta;29/09/2023;02:43;64;52;23,7;0
Sexta;29/09/2023;02:53;64;52;23,7;0
Sexta;29/09/2023;03:03;64;52;23,7;0
Sexta;29/09/2023;03:13;64;52;23,7;0
Sexta;29/09/2023;03:23;64;52;23,7;0
Sexta;29/09/2023;03:33;64;52;23,6;0
Sexta;29/09/2023;03:43;64;52;23,6;0
Sexta;29/09/2023;03:53;64;52;23,6;0
Sexta;29/09/2023;04:03;64;52;23,6;0
Sexta;29/09/2023;04:13;64;52;23,5;0
Sexta;29/09/2023;04:23;64;53;23,5;0
Sexta;29/09/2023;04:33;64;53;23,5;0
Sexta;29/09/2023;04:43;64;53;23,5;0
Sexta;29/09/2023;04:53;64;53;23,4;0
Sexta;29/09/2023;05:03;64;53;23,4;0
Sexta;29/09/2023;05:13;64;53;23,4;0
Sexta;29/09/2023;05:23;64;53;23,4;0
Sexta;29/09/2023;05:33;64;54;23,4;0
Sexta;29/09/2023;05:43;64;53;23,3;0
Sexta;29/09/2023;05:53;64;54;23,3;0
Sexta;29/09/2023;06:03;64;54;23,3;0
Sexta;29/09/2023;06:13;64;54;23,2;0
Sexta;29/09/2023;06:23;64;54;23,2;0
Sexta;29/09/2023;06:33;64;54;23,2;0
Sexta;29/09/2023;06:43;64;54;23,2;0
Sexta;29/09/2023;06:53;64;54;23,2;0
Sexta;29/09/2023;07:03;64;54;23,2;0
Sexta;29/09/2023;07:13;64;54;23,3;0
Sexta;29/09/2023;07:24;64;54;23,3;0
Sexta;29/09/2023;07:34;64;54;23,3;0
Sexta;29/09/2023;07:44;64;54;23,3;0
Sexta;29/09/2023;07:54;64;54;23,3;0
Sexta;29/09/2023;08:04;64;54;23,3;0
Sexta;29/09/2023;08:14;64;54;23,3;0
Sexta;29/09/2023;08:24;64;54;23,4;0
Sexta;29/09/2023;08:34;64;54;23,5;0
Sexta;29/09/2023;08:44;66;55;23,7;0
Sexta;29/09/2023;08:44;0;55;23,7;0
Sexta;29/09/2023;08:44;60;55;23,7;2,6
Sexta;29/09/2023;08:44;0;54;23,7;0
Sexta;29/09/2023;08:44;60;54;23,7;16,86
Sexta;29/09/2023;08:44;36;54;23,7;0
Sexta;29/09/2023;08:44;60;54;23,7;0,2
Sexta;29/09/2023;08:54;93;53;23,7;0
Sexta;29/09/2023;08:54;93;54;23,7;0
Sexta;29/09/2023;09:04;98;54;23,7;0
Sexta;29/09/2023;09:14;96;53;24,1;0
Sexta;29/09/2023;09:24;98;54;24,4;0
Sexta;29/09/2023;10:01;113;53;24,4;0
Sexta;29/09/2023;10:08;102;54;24,5;0
Sexta;29/09/2023;10:11;113;54;24,4;0
Sexta;29/09/2023;10:13;113;54;24,3;0
Sexta;29/09/2023;10:23;113;53;24,6;0
Sexta;29/09/2023;10:33;113;53;24,3;0
Sexta;29/09/2023;10:43;109;54;24,2;0
Sexta;29/09/2023;10:53;109;54;24,1;0
Sexta;29/09/2023;11:03;107;54;24,2;0
Sexta;29/09/2023;11:13;106;54;24,2;0
Sexta;29/09/2023;11:23;104;54;24,3;0
Sexta;29/09/2023;11:33;105;54;24,3;0
Sexta;29/09/2023;11:43;104;54;24,2;0
Sexta;29/09/2023;11:53;104;54;24,3;0
Sexta;29/09/2023;12:03;103;54;24,4;0
Sexta;29/09/2023;12:13;103;54;24,4;0
Sexta;29/09/2023;12:23;103;54;24,3;0
Sexta;29/09/2023;12:33;103;54;24,4;0
Sexta;29/09/2023;12:43;101;54;24,3;0
Sexta;29/09/2023;12:53;101;54;24,4;0
Sexta;29/09/2023;13:03;103;54;24,4;0
Sexta;29/09/2023;13:13;103;54;24,4;0
Sexta;29/09/2023;13:24;103;54;24,4;0
Sexta;29/09/2023;13:34;102;55;24,4;0
Sexta;29/09/2023;13:44;102;55;24,5;0
Sexta;29/09/2023;13:54;103;55;24,5;0
Sexta;29/09/2023;14:04;103;54;24,5;0
Sexta;29/09/2023;14:14;103;54;24,5;0
Sexta;29/09/2023;14:24;103;55;24,5;0
Sexta;29/09/2023;14:34;103;55;24,6;0
Sexta;29/09/2023;14:44;102;54;24,6;0
Sexta;29/09/2023;14:54;103;55;24,6;0
Sexta;29/09/2023;15:04;103;55;24,7;0
Sexta;29/09/2023;15:14;103;54;24,7;0
Sexta;29/09/2023;15:24;103;55;24,7;0
Sexta;29/09/2023;15:34;103;55;24,7;0
Sexta;29/09/2023;15:44;103;55;24,7;0
Sexta;29/09/2023;15:54;103;55;24,7;0
Sexta;29/09/2023;16:04;103;55;24,7;0
Sexta;29/09/2023;16:14;103;55;24,7;0
Sexta;29/09/2023;16:24;103;55;24,7;0
Sexta;29/09/2023;16:34;103;55;24,7;0
Sexta;29/09/2023;16:44;103;55;24,7;0
Sexta;29/09/2023;16:54;102;55;24,8;0
Sexta;29/09/2023;17:04;103;55;24,8;0
Sexta;29/09/2023;17:14;102;55;24,8;0
Sexta;29/09/2023;17:24;102;55;24,8;0
Sexta;29/09/2023;17:34;102;55;24,8;0
Sexta;29/09/2023;17:44;102;55;24,8;0
Sexta;29/09/2023;17:54;101;55;24,8;0
Sexta;29/09/2023;18:04;102;55;24,8;0
Sexta;29/09/2023;18:14;103;55;24,7;0
Sexta;29/09/2023;18:24;102;55;24,7;0
Sexta;29/09/2023;18:34;103;55;24,7;0
Sexta;29/09/2023;18:44;102;55;24,7;0
Sexta;29/09/2023;18:54;102;55;24,7;0
Sexta;29/09/2023;19:04;103;55;24,7;0
Sexta;29/09/2023;19:14;102;55;24,6;0
Sexta;29/09/2023;19:24;103;55;24,6;0
Sexta;29/09/2023;19:34;102;55;24,6;0
Sexta;29/09/2023;19:44;102;56;24,6;0
Sexta;29/09/2023;19:54;102;55;24,6;0
Sexta;29/09/2023;20:04;102;56;24,5;0
Sexta;29/09/2023;20:14;102;55;24,5;0
Sexta;29/09/2023;20:24;102;55;24,6;0
Sexta;29/09/2023;20:34;102;55;24,5;0
Sexta;29/09/2023;20:44;102;56;24,5;0
Sexta;29/09/2023;20:54;103;56;24,5;0
Sexta;29/09/2023;21:04;102;56;24,5;0
Sexta;29/09/2023;21:14;102;56;24,5;0
Sexta;29/09/2023;21:24;102;56;24,5;0
Sexta;29/09/2023;21:34;102;56;24,4;0
Sexta;29/09/2023;21:44;102;56;24,4;0
Sexta;29/09/2023;21:54;102;56;24,4;0
Sexta;29/09/2023;22:04;102;56;24,4;0
Sexta;29/09/2023;22:14;102;56;24,4;0
Sexta;29/09/2023;22:24;102;56;24,4;0
Sexta;29/09/2023;22:34;102;56;24,4;0
Sexta;29/09/2023;22:44;102;56;24,4;0
Sexta;29/09/2023;22:54;102;56;24,4;0
Sexta;29/09/2023;23:04;102;56;24,4;0
Sexta;29/09/2023;23:14;102;56;24,4;0
Sexta;29/09/2023;23:24;102;56;24,4;0
Sexta;29/09/2023;23:34;102;56;24,4;0
Sexta;29/09/2023;23:44;102;56;24,3;0
Sexta;29/09/2023;23:54;102;56;24,3;0
Sábado;30/09/2023;00:04;102;56;24,3;0
Sábado;30/09/2023;00:14;102;56;24,3;0
Sábado;30/09/2023;00:24;102;56;24,3;0
Sábado;30/09/2023;00:34;102;56;24,3;0
Sábado;30/09/2023;00:44;102;56;24,3;0
Sábado;30/09/2023;00:54;102;56;24,2;0
Sábado;30/09/2023;01:04;102;56;24,2;0
Sábado;30/09/2023;01:14;101;56;24,2;0
Sábado;30/09/2023;01:24;101;56;24,2;0
Sábado;30/09/2023;01:34;101;56;24,2;0
Sábado;30/09/2023;01:44;101;56;24,2;0
Sábado;30/09/2023;01:55;101;56;24,2;0
Sábado;30/09/2023;02:05;101;56;24,1;0
Sábado;30/09/2023;02:15;101;56;24,1;0
Sábado;30/09/2023;02:25;101;56;24,1;0
Sábado;30/09/2023;02:35;101;56;24,1;0
Sábado;30/09/2023;02:45;101;56;24,1;0
Sábado;30/09/2023;02:55;101;56;24;0
Sábado;30/09/2023;03:05;100;56;24;0
Sábado;30/09/2023;03:15;101;56;24;0
Sábado;30/09/2023;03:25;101;56;24;0
Sábado;30/09/2023;03:35;101;56;23,9;0
Sábado;30/09/2023;03:45;101;56;23,9;0
Sábado;30/09/2023;03:55;101;56;23,9;0
Sábado;30/09/2023;04:05;101;56;23,9;0
Sábado;30/09/2023;04:15;101;56;23,9;0
Sábado;30/09/2023;04:25;101;56;23,8;0
Sábado;30/09/2023;04:35;101;56;23,8;0
Sábado;30/09/2023;04:45;101;56;23,8;0
Sábado;30/09/2023;04:55;101;56;23,8;0
Sábado;30/09/2023;05:05;101;56;23,8;0
Sábado;30/09/2023;05:15;101;56;23,7;0
Sábado;30/09/2023;05:25;100;56;23,7;0
Sábado;30/09/2023;05:35;101;56;23,7;0
Sábado;30/09/2023;05:45;101;56;23,7;0
Sábado;30/09/2023;05:55;101;56;23,7;0
Sábado;30/09/2023;06:05;101;56;23,7;0
Sábado;30/09/2023;06:15;101;56;23,7;0
Sábado;30/09/2023;06:25;101;56;23,6;0
Sábado;30/09/2023;06:35;101;56;23,6;0
Sábado;30/09/2023;06:45;101;57;23,6;0
Sábado;30/09/2023;06:55;101;56;23,6;0
Sábado;30/09/2023;07:05;101;56;23,6;0
Sábado;30/09/2023;07:15;101;56;23,6;0
Sábado;30/09/2023;07:25;101;57;23,6;0
Sábado;30/09/2023;07:35;101;57;23,6;0
Sábado;30/09/2023;07:45;101;56;23,6;0
Sábado;30/09/2023;07:55;101;57;23,6;0
Sábado;30/09/2023;08:05;101;56;23,6;0
Sábado;30/09/2023;08:15;101;57;23,6;0
Sábado;30/09/2023;08:25;100;56;23,6;0
Sábado;30/09/2023;08:35;101;57;23,6;0
Sábado;30/09/2023;08:45;101;56;23,6;0
Sábado;30/09/2023;08:55;101;57;23,6;0
Sábado;30/09/2023;09:05;100;56;23,6;0
Sábado;30/09/2023;09:15;101;56;23,6;0
Sábado;30/09/2023;09:25;101;56;23,7;0
Sábado;30/09/2023;09:35;101;56;23,7;0
Sábado;30/09/2023;09:45;101;56;23,7;0
Sábado;30/09/2023;09:55;101;56;23,7;0
Sábado;30/09/2023;10:05;101;56;23,8;0
Sábado;30/09/2023;10:15;101;56;23,9;0
Sábado;30/09/2023;10:25;101;56;23,9;0
Sábado;30/09/2023;10:35;101;56;23,9;0
Sábado;30/09/2023;10:45;101;56;24;0
Sábado;30/09/2023;10:55;101;56;24;0
Sábado;30/09/2023;11:05;101;56;24;0
Sábado;30/09/2023;11:15;101;56;24,1;0
Sábado;30/09/2023;11:25;101;56;24,2;0
Sábado;30/09/2023;11:35;101;56;24,3;0
Sábado;30/09/2023;11:45;101;57;24,4;0
Sábado;30/09/2023;11:55;101;57;24,4;0
Sábado;30/09/2023;12:05;100;56;24,6;0
Sábado;30/09/2023;12:15;100;56;24,6;0
Sábado;30/09/2023;12:25;101;56;24,6;0
Sábado;30/09/2023;12:36;101;57;24,5;0
Sábado;30/09/2023;12:46;101;58;24,4;0
Sábado;30/09/2023;12:56;100;58;24,4;0
Sábado;30/09/2023;13:06;101;58;24,4;0
Sábado;30/09/2023;13:16;101;57;24,5;0
Sábado;30/09/2023;13:26;101;58;24,5;0
Sábado;30/09/2023;13:36;101;57;24,5;0
Sábado;30/09/2023;13:46;101;58;24,6;0
Sábado;30/09/2023;13:56;101;58;24,6;0
Sábado;30/09/2023;14:06;101;58;24,6;0
Sábado;30/09/2023;14:16;101;58;24,7;0
Sábado;30/09/2023;14:26;101;58;24,7;0
Sábado;30/09/2023;14:36;101;58;24,8;0
Sábado;30/09/2023;14:46;101;58;24,8;0
Sábado;30/09/2023;14:56;101;58;24,8;0
Sábado;30/09/2023;15:06;101;58;24,9;0
Sábado;30/09/2023;15:16;101;58;24,9;0
Sábado;30/09/2023;15:26;101;58;25;0
Sábado;30/09/2023;15:36;101;58;25;0
Sábado;30/09/2023;15:46;101;59;25;0
Sábado;30/09/2023;15:56;101;59;25,1;0
Sábado;30/09/2023;16:06;101;59;25,1;0
Sábado;30/09/2023;16:16;101;59;25,2;0
Sábado;30/09/2023;16:26;102;59;25,2;0
Sábado;30/09/2023;16:36;101;59;25,3;0
Sábado;30/09/2023;16:46;101;59;25,2;0
Sábado;30/09/2023;16:56;101;59;25,3;0
Sábado;30/09/2023;17:06;101;59;25,3;0
Sábado;30/09/2023;17:16;101;60;25,3;0
Sábado;30/09/2023;17:26;101;60;25,3;0
Sábado;30/09/2023;17:36;101;60;25,4;0
Sábado;30/09/2023;17:46;101;60;25,4;0
Sábado;30/09/2023;17:56;101;60;25,4;0
Sábado;30/09/2023;18:06;101;60;25,4;0
Sábado;30/09/2023;18:16;101;60;25,4;0
Sábado;30/09/2023;18:26;101;60;25,4;0
Sábado;30/09/2023;18:36;101;60;25,4;0
Sábado;30/09/2023;18:46;101;60;25,4;0
Sábado;30/09/2023;18:56;101;60;25,4;0
Sábado;30/09/2023;19:06;101;60;25,4;0
Sábado;30/09/2023;19:16;101;60;25,4;0
Sábado;30/09/2023;19:26;101;60;25,4;0
Sábado;30/09/2023;19:36;101;60;25,4;0
Sábado;30/09/2023;19:46;101;60;25,4;0
Sábado;30/09/2023;19:56;101;60;25,4;0
Sábado;30/09/2023;20:06;101;60;25,4;0
Sábado;30/09/2023;20:16;101;59;25,4;0
Sábado;30/09/2023;20:26;101;59;25,4;0
Sábado;30/09/2023;20:36;101;59;25,3;0
Sábado;30/09/2023;20:46;101;59;25,3;0
Sábado;30/09/2023;20:56;101;59;25,3;0
Sábado;30/09/2023;21:06;101;59;25,3;0
Sábado;30/09/2023;21:16;101;59;25,3;0
Sábado;30/09/2023;21:26;101;59;25,3;0
Sábado;30/09/2023;21:36;101;59;25,3;0
Sábado;30/09/2023;21:46;101;59;25,3;0
Sábado;30/09/2023;21:56;101;59;25,3;0
Sábado;30/09/2023;22:06;100;59;25,3;0
Sábado;30/09/2023;22:16;101;59;25,2;0
Sábado;30/09/2023;22:26;101;59;25,3;0
Sábado;30/09/2023;22:36;101;59;25,3;0
Sábado;30/09/2023;22:46;101;59;25,2;0
Sábado;30/09/2023;22:56;101;59;25,2;0
Sábado;30/09/2023;23:06;101;59;25,2;0
Sábado;30/09/2023;23:16;101;59;25,2;0
Sábado;30/09/2023;23:26;101;59;25,2;0
Sábado;30/09/2023;23:36;101;59;25,2;0
Sábado;30/09/2023;23:46;101;59;25,1;0
Sábado;30/09/2023;23:56;101;59;25,1;0
Domingo;01/10/2023;00:06;101;59;25,1;0
Domingo;01/10/2023;00:16;100;59;25,1;0
Domingo;01/10/2023;00:26;101;59;25,1;0
Domingo;01/10/2023;00:36;101;59;25,1;0
Domingo;01/10/2023;00:46;100;59;25,1;0
Domingo;01/10/2023;00:56;101;59;25,1;0
Domingo;01/10/2023;01:06;100;59;25;0
Domingo;01/10/2023;01:16;100;59;25;0
Domingo;01/10/2023;01:26;100;59;25;0
Domingo;01/10/2023;01:36;101;59;25;0
Domingo;01/10/2023;01:46;101;59;25;0
Domingo;01/10/2023;01:56;100;59;25;0
Domingo;01/10/2023;02:06;100;59;25;0
Domingo;01/10/2023;02:16;101;59;24,9;0
Domingo;01/10/2023;02:26;100;59;24,9;0
Domingo;01/10/2023;02:36;100;59;24,9;0
Domingo;01/10/2023;02:46;100;59;24,9;0
Domingo;01/10/2023;02:57;101;59;24,9;0
Domingo;01/10/2023;03:07;100;59;24,8;0
Domingo;01/10/2023;03:17;101;59;24,8;0
Domingo;01/10/2023;03:27;100;59;24,8;0
Domingo;01/10/2023;03:37;100;59;24,8;0
Domingo;01/10/2023;03:47;100;59;24,8;0
Domingo;01/10/2023;03:57;100;59;24,8;0
Domingo;01/10/2023;04:07;100;59;24,8;0
Domingo;01/10/2023;04:17;100;59;24,8;0
Domingo;01/10/2023;04:27;100;59;24,8;0
Domingo;01/10/2023;04:37;100;59;24,8;0
Domingo;01/10/2023;04:47;100;59;24,7;0
Domingo;01/10/2023;04:57;100;59;24,7;0
Domingo;01/10/2023;05:07;99;59;24,6;0
Domingo;01/10/2023;05:17;100;60;24,6;0
Domingo;01/10/2023;05:27;100;60;24,6;0
Domingo;01/10/2023;05:37;100;60;24,6;0
Domingo;01/10/2023;05:47;100;60;24,5;0
Domingo;01/10/2023;05:57;100;60;24,5;0
Domingo;01/10/2023;06:07;100;61;24,5;0
Domingo;01/10/2023;06:17;100;61;24,5;0
Domingo;01/10/2023;06:27;100;61;24,4;0
Domingo;01/10/2023;06:37;100;62;24,4;0
Domingo;01/10/2023;06:47;100;62;24,4;0
Domingo;01/10/2023;06:57;100;62;24,4;0
Domingo;01/10/2023;07:07;100;62;24,3;0
Domingo;01/10/2023;07:17;100;62;24,4;0
Domingo;01/10/2023;07:27;100;62;24,3;0
Domingo;01/10/2023;07:37;100;62;24,3;0
Domingo;01/10/2023;07:47;100;62;24,3;0
Domingo;01/10/2023;07:57;100;62;24,3;0
Domingo;01/10/2023;08:07;100;62;24,3;0
Domingo;01/10/2023;08:17;100;62;24,3;0
Domingo;01/10/2023;08:27;100;62;24,3;0
Domingo;01/10/2023;08:37;100;62;24,3;0
Domingo;01/10/2023;08:47;100;62;24,3;0
Domingo;01/10/2023;08:57;100;62;24,3;0
Domingo;01/10/2023;09:07;100;62;24,2;0
Domingo;01/10/2023;09:17;100;62;24,2;0
Domingo;01/10/2023;09:27;100;63;24,2;0
Domingo;01/10/2023;09:37;100;63;24,2;0
Domingo;01/10/2023;09:47;100;63;24,2;0
Domingo;01/10/2023;09:57;100;63;24,2;0
Domingo;01/10/2023;10:07;100;63;24,2;0
Domingo;01/10/2023;10:17;100;63;24,2;0
Domingo;01/10/2023;10:27;100;63;24,3;0
Domingo;01/10/2023;10:37;100;63;24,2;0
Domingo;01/10/2023;10:47;100;63;24,2;0
Domingo;01/10/2023;10:57;100;63;24,2;0
Domingo;01/10/2023;11:07;100;63;24,2;0
Domingo;01/10/2023;11:17;100;63;24,2;0
Domingo;01/10/2023;11:27;100;63;24,2;0
Domingo;01/10/2023;11:37;100;63;24,2;0
Domingo;01/10/2023;11:47;100;63;24,2;0
Domingo;01/10/2023;11:57;100;63;24,3;0
Domingo;01/10/2023;12:07;100;63;24,2;0
Domingo;01/10/2023;12:17;100;63;24,2;0
Domingo;01/10/2023;12:27;100;63;24,2;0
Domingo;01/10/2023;12:37;100;63;24,2;0
Domingo;01/10/2023;12:47;100;64;24,2;0
Domingo;01/10/2023;12:57;100;64;24,2;0
Domingo;01/10/2023;13:07;100;64;24,2;0
Domingo;01/10/2023;13:17;100;64;24,2;0
Domingo;01/10/2023;13:27;100;64;24,1;0
Domingo;01/10/2023;13:37;100;64;24,1;0
Domingo;01/10/2023;13:47;100;64;24,1;0
Domingo;01/10/2023;13:57;100;64;24,2;0
Domingo;01/10/2023;14:07;100;64;24,1;0
Domingo;01/10/2023;14:17;100;64;24,1;0
Domingo;01/10/2023;14:38;110;68;23,5;0
Domingo;01/10/2023;14:48;101;65;24;0
Domingo;01/10/2023;14:58;101;65;24,1;0
Domingo;01/10/2023;15:08;100;65;24,2;0
Domingo;01/10/2023;15:18;100;65;24,2;0
Domingo;01/10/2023;15:28;100;65;24,2;0
Domingo;01/10/2023;15:38;100;65;24,2;0
Domingo;01/10/2023;15:48;100;65;24,2;0
Domingo;01/10/2023;15:58;100;65;24,2;0
Domingo;01/10/2023;16:08;100;65;24,3;0
Domingo;01/10/2023;16:18;99;65;24,3;0
Domingo;01/10/2023;16:28;100;65;24,2;0
Domingo;01/10/2023;16:38;100;65;24,2;0
Domingo;01/10/2023;16:48;100;65;24,2;0
Domingo;01/10/2023;16:58;100;65;24,2;0
Domingo;01/10/2023;17:08;100;65;24,2;0
Domingo;01/10/2023;17:18;100;65;24,2;0
Domingo;01/10/2023;17:28;100;65;24,2;0
Domingo;01/10/2023;17:38;100;65;24,2;0
Domingo;01/10/2023;17:48;100;65;24,2;0
Domingo;01/10/2023;17:58;100;65;24,2;0
Domingo;01/10/2023;18:08;100;65;24,1;0
Domingo;01/10/2023;18:18;100;66;24,1;0
Domingo;01/10/2023;18:28;99;66;24,1;0
Domingo;01/10/2023;18:38;100;66;24,1;0
Domingo;01/10/2023;18:48;100;66;24,1;0
Domingo;01/10/2023;18:58;100;66;24,1;0
Domingo;01/10/2023;19:08;100;66;24,1;0
Domingo;01/10/2023;19:18;100;66;24,1;0
Domingo;01/10/2023;19:28;100;66;24,1;0
Domingo;01/10/2023;19:38;100;66;24;0
Domingo;01/10/2023;19:48;100;66;24;0
Domingo;01/10/2023;19:58;100;66;24;0
Domingo;01/10/2023;20:08;99;66;24;0
Domingo;01/10/2023;20:18;100;66;24;0
Domingo;01/10/2023;20:28;100;66;24;0
Domingo;01/10/2023;20:38;100;66;24;0
Domingo;01/10/2023;20:48;100;66;24;0
Domingo;01/10/2023;20:58;100;66;24;0
Domingo;01/10/2023;21:08;100;66;23,9;0
Domingo;01/10/2023;21:18;100;66;23,9;0
Domingo;01/10/2023;21:28;100;66;23,9;0
Domingo;01/10/2023;21:38;100;66;23,9;0
Domingo;01/10/2023;21:48;100;65;23,9;0
Domingo;01/10/2023;21:58;99;66;23,9;0
Domingo;01/10/2023;22:08;100;66;23,9;0
Domingo;01/10/2023;22:18;100;65;23,9;0
Domingo;01/10/2023;22:28;100;66;23,8;0
Domingo;01/10/2023;22:38;100;65;23,8;0
Domingo;01/10/2023;22:48;99;65;23,8;0
Domingo;01/10/2023;22:58;100;65;23,8;0
Domingo;01/10/2023;23:08;100;65;23,7;0
Domingo;01/10/2023;23:18;100;65;23,7;0
Domingo;01/10/2023;23:28;100;65;23,7;0
Domingo;01/10/2023;23:38;100;65;23,7;0
Domingo;01/10/2023;23:49;100;65;23,7;0
Domingo;01/10/2023;23:59;100;65;23,7;0
Segunda;02/10/2023;00:09;100;65;23,6;0
Segunda;02/10/2023;00:19;99;65;23,6;0
Segunda;02/10/2023;00:29;99;65;23,6;0
Segunda;02/10/2023;00:39;100;65;23,6;0
Segunda;02/10/2023;00:49;98;65;23,6;0
Segunda;02/10/2023;00:59;100;65;23,6;0
Segunda;02/10/2023;01:09;100;65;23,6;0
Segunda;02/10/2023;01:19;100;65;23,6;0
Segunda;02/10/2023;01:29;100;65;23,6;0
Segunda;02/10/2023;01:39;100;65;23,5;0
Segunda;02/10/2023;01:49;100;65;23,5;0
Segunda;02/10/2023;01:59;100;65;23,5;0
Segunda;02/10/2023;02:09;99;65;23,5;0
Segunda;02/10/2023;02:19;100;66;23,5;0
Segunda;02/10/2023;02:29;100;66;23,5;0
Segunda;02/10/2023;02:39;100;66;23,5;0
Segunda;02/10/2023;02:49;100;66;23,4;0
Segunda;02/10/2023;02:59;100;66;23,4;0
Segunda;02/10/2023;03:09;99;66;23,4;0
Segunda;02/10/2023;03:19;100;66;23,4;0
Segunda;02/10/2023;03:29;100;66;23,4;0
Segunda;02/10/2023;03:39;99;66;23,4;0
Segunda;02/10/2023;03:49;99;66;23,4;0
Segunda;02/10/2023;03:59;99;66;23,4;0
Segunda;02/10/2023;04:09;99;65;23,3;0
Segunda;02/10/2023;04:19;99;66;23,3;0
Segunda;02/10/2023;04:29;100;66;23,3;0
Segunda;02/10/2023;04:39;99;65;23,3;0
Segunda;02/10/2023;04:49;100;65;23,3;0
Segunda;02/10/2023;04:59;99;65;23,3;0
Segunda;02/10/2023;05:09;99;66;23,3;0
Segunda;02/10/2023;05:19;99;66;23,2;0
Segunda;02/10/2023;05:29;99;65;23,3;0
Segunda;02/10/2023;05:39;99;65;23,3;0
Segunda;02/10/2023;05:50;99;65;23,2;0
Segunda;02/10/2023;06:00;99;65;23,2;0
Segunda;02/10/2023;06:10;100;65;23,2;0
Segunda;02/10/2023;06:20;99;65;23,2;0
Segunda;02/10/2023;06:30;99;65;23,2;0
Segunda;02/10/2023;06:40;99;65;23,2;0
Segunda;02/10/2023;06:50;99;65;23,2;0
